ruta,clase,particion
data/raw/asl_alphabet_train/P/P924.jpg,P,train
data/raw/asl_alphabet_train/P/P19.jpg,P,train
data/raw/asl_alphabet_train/P/P165.jpg,P,train
data/raw/asl_alphabet_train/P/P2637.jpg,P,train
data/raw/asl_alphabet_train/P/P2870.jpg,P,train
data/raw/asl_alphabet_train/P/P2246.jpg,P,train
data/raw/asl_alphabet_train/P/P373.jpg,P,train
data/raw/asl_alphabet_train/P/P2352.jpg,P,train
data/raw/asl_alphabet_train/P/P1572.jpg,P,train
data/raw/asl_alphabet_train/P/P833.jpg,P,train
data/raw/asl_alphabet_train/P/P996.jpg,P,train
data/raw/asl_alphabet_train/P/P2820.jpg,P,train
data/raw/asl_alphabet_train/P/P960.jpg,P,train
data/raw/asl_alphabet_train/P/P1653.jpg,P,train
data/raw/asl_alphabet_train/P/P301.jpg,P,train
data/raw/asl_alphabet_train/P/P2237.jpg,P,train
data/raw/asl_alphabet_train/P/P2411.jpg,P,train
data/raw/asl_alphabet_train/P/P79.jpg,P,train
data/raw/asl_alphabet_train/P/P1246.jpg,P,train
data/raw/asl_alphabet_train/P/P1611.jpg,P,train
data/raw/asl_alphabet_train/P/P1310.jpg,P,train
data/raw/asl_alphabet_train/P/P1296.jpg,P,train
data/raw/asl_alphabet_train/P/P2362.jpg,P,train
data/raw/asl_alphabet_train/P/P2969.jpg,P,train
data/raw/asl_alphabet_train/P/P2475.jpg,P,train
data/raw/asl_alphabet_train/P/P578.jpg,P,train
data/raw/asl_alphabet_train/P/P409.jpg,P,train
data/raw/asl_alphabet_train/P/P2140.jpg,P,train
data/raw/asl_alphabet_train/P/P1977.jpg,P,train
data/raw/asl_alphabet_train/P/P886.jpg,P,train
data/raw/asl_alphabet_train/P/P2370.jpg,P,train
data/raw/asl_alphabet_train/P/P1944.jpg,P,train
data/raw/asl_alphabet_train/P/P2286.jpg,P,train
data/raw/asl_alphabet_train/P/P1779.jpg,P,train
data/raw/asl_alphabet_train/P/P1889.jpg,P,train
data/raw/asl_alphabet_train/P/P2038.jpg,P,train
data/raw/asl_alphabet_train/P/P835.jpg,P,train
data/raw/asl_alphabet_train/P/P2509.jpg,P,train
data/raw/asl_alphabet_train/P/P592.jpg,P,train
data/raw/asl_alphabet_train/P/P2489.jpg,P,train
data/raw/asl_alphabet_train/P/P1648.jpg,P,train
data/raw/asl_alphabet_train/P/P1245.jpg,P,train
data/raw/asl_alphabet_train/P/P487.jpg,P,train
data/raw/asl_alphabet_train/P/P557.jpg,P,train
data/raw/asl_alphabet_train/P/P846.jpg,P,train
data/raw/asl_alphabet_train/P/P2537.jpg,P,train
data/raw/asl_alphabet_train/P/P1913.jpg,P,train
data/raw/asl_alphabet_train/P/P1678.jpg,P,train
data/raw/asl_alphabet_train/P/P299.jpg,P,train
data/raw/asl_alphabet_train/P/P2867.jpg,P,train
data/raw/asl_alphabet_train/P/P2865.jpg,P,train
data/raw/asl_alphabet_train/P/P1222.jpg,P,train
data/raw/asl_alphabet_train/P/P1072.jpg,P,train
data/raw/asl_alphabet_train/P/P2810.jpg,P,train
data/raw/asl_alphabet_train/P/P938.jpg,P,train
data/raw/asl_alphabet_train/P/P2458.jpg,P,train
data/raw/asl_alphabet_train/P/P2267.jpg,P,train
data/raw/asl_alphabet_train/P/P560.jpg,P,train
data/raw/asl_alphabet_train/P/P894.jpg,P,train
data/raw/asl_alphabet_train/P/P933.jpg,P,train
data/raw/asl_alphabet_train/P/P2395.jpg,P,val
data/raw/asl_alphabet_train/P/P1853.jpg,P,val
data/raw/asl_alphabet_train/P/P1107.jpg,P,val
data/raw/asl_alphabet_train/P/P2516.jpg,P,val
data/raw/asl_alphabet_train/P/P1971.jpg,P,val
data/raw/asl_alphabet_train/P/P263.jpg,P,val
data/raw/asl_alphabet_train/P/P1645.jpg,P,val
data/raw/asl_alphabet_train/P/P59.jpg,P,val
data/raw/asl_alphabet_train/P/P1637.jpg,P,val
data/raw/asl_alphabet_train/P/P2538.jpg,P,val
data/raw/asl_alphabet_train/P/P1642.jpg,P,val
data/raw/asl_alphabet_train/P/P432.jpg,P,val
data/raw/asl_alphabet_train/P/P345.jpg,P,val
data/raw/asl_alphabet_train/P/P1121.jpg,P,val
data/raw/asl_alphabet_train/P/P670.jpg,P,val
data/raw/asl_alphabet_train/P/P2282.jpg,P,val
data/raw/asl_alphabet_train/P/P208.jpg,P,val
data/raw/asl_alphabet_train/P/P582.jpg,P,val
data/raw/asl_alphabet_train/P/P2316.jpg,P,val
data/raw/asl_alphabet_train/P/P1818.jpg,P,val
data/raw/asl_alphabet_train/P/P2739.jpg,P,val
data/raw/asl_alphabet_train/P/P832.jpg,P,val
data/raw/asl_alphabet_train/P/P2073.jpg,P,val
data/raw/asl_alphabet_train/P/P176.jpg,P,val
data/raw/asl_alphabet_train/P/P1444.jpg,P,val
data/raw/asl_alphabet_train/P/P1880.jpg,P,val
data/raw/asl_alphabet_train/P/P1770.jpg,P,val
data/raw/asl_alphabet_train/P/P767.jpg,P,val
data/raw/asl_alphabet_train/P/P1279.jpg,P,val
data/raw/asl_alphabet_train/P/P2779.jpg,P,val
data/raw/asl_alphabet_train/P/P1718.jpg,P,val
data/raw/asl_alphabet_train/P/P1668.jpg,P,val
data/raw/asl_alphabet_train/P/P179.jpg,P,val
data/raw/asl_alphabet_train/P/P1247.jpg,P,val
data/raw/asl_alphabet_train/P/P1983.jpg,P,val
data/raw/asl_alphabet_train/P/P728.jpg,P,val
data/raw/asl_alphabet_train/P/P194.jpg,P,val
data/raw/asl_alphabet_train/P/P2980.jpg,P,val
data/raw/asl_alphabet_train/P/P1481.jpg,P,val
data/raw/asl_alphabet_train/P/P394.jpg,P,val
data/raw/asl_alphabet_train/P/P277.jpg,P,val
data/raw/asl_alphabet_train/P/P851.jpg,P,val
data/raw/asl_alphabet_train/P/P80.jpg,P,val
data/raw/asl_alphabet_train/P/P2588.jpg,P,val
data/raw/asl_alphabet_train/P/P2444.jpg,P,val
data/raw/asl_alphabet_train/P/P692.jpg,P,val
data/raw/asl_alphabet_train/P/P523.jpg,P,val
data/raw/asl_alphabet_train/P/P898.jpg,P,val
data/raw/asl_alphabet_train/P/P1172.jpg,P,val
data/raw/asl_alphabet_train/P/P1122.jpg,P,val
data/raw/asl_alphabet_train/P/P2301.jpg,P,val
data/raw/asl_alphabet_train/P/P975.jpg,P,val
data/raw/asl_alphabet_train/P/P395.jpg,P,val
data/raw/asl_alphabet_train/P/P2111.jpg,P,val
data/raw/asl_alphabet_train/P/P549.jpg,P,val
data/raw/asl_alphabet_train/P/P1314.jpg,P,val
data/raw/asl_alphabet_train/P/P2984.jpg,P,val
data/raw/asl_alphabet_train/P/P521.jpg,P,val
data/raw/asl_alphabet_train/P/P1139.jpg,P,val
data/raw/asl_alphabet_train/P/P92.jpg,P,val
data/raw/asl_alphabet_train/P/P918.jpg,P,val
data/raw/asl_alphabet_train/P/P1883.jpg,P,val
data/raw/asl_alphabet_train/P/P2169.jpg,P,val
data/raw/asl_alphabet_train/P/P2762.jpg,P,val
data/raw/asl_alphabet_train/P/P1673.jpg,P,val
data/raw/asl_alphabet_train/P/P780.jpg,P,val
data/raw/asl_alphabet_train/P/P1003.jpg,P,val
data/raw/asl_alphabet_train/P/P1927.jpg,P,val
data/raw/asl_alphabet_train/P/P1449.jpg,P,val
data/raw/asl_alphabet_train/P/P837.jpg,P,val
data/raw/asl_alphabet_train/P/P1391.jpg,P,val
data/raw/asl_alphabet_train/P/P2121.jpg,P,val
data/raw/asl_alphabet_train/P/P338.jpg,P,val
data/raw/asl_alphabet_train/P/P2803.jpg,P,val
data/raw/asl_alphabet_train/P/P519.jpg,P,val
data/raw/asl_alphabet_train/P/P1661.jpg,P,val
data/raw/asl_alphabet_train/P/P1439.jpg,P,val
data/raw/asl_alphabet_train/P/P1712.jpg,P,val
data/raw/asl_alphabet_train/P/P2750.jpg,P,val
data/raw/asl_alphabet_train/P/P1549.jpg,P,val
data/raw/asl_alphabet_train/P/P1561.jpg,P,val
data/raw/asl_alphabet_train/P/P2409.jpg,P,val
data/raw/asl_alphabet_train/P/P468.jpg,P,val
data/raw/asl_alphabet_train/P/P1901.jpg,P,val
data/raw/asl_alphabet_train/P/P741.jpg,P,val
data/raw/asl_alphabet_train/P/P2880.jpg,P,val
data/raw/asl_alphabet_train/P/P2052.jpg,P,val
data/raw/asl_alphabet_train/P/P1647.jpg,P,val
data/raw/asl_alphabet_train/P/P587.jpg,P,val
data/raw/asl_alphabet_train/P/P1775.jpg,P,val
data/raw/asl_alphabet_train/P/P2236.jpg,P,test
data/raw/asl_alphabet_train/P/P913.jpg,P,test
data/raw/asl_alphabet_train/P/P512.jpg,P,test
data/raw/asl_alphabet_train/P/P41.jpg,P,test
data/raw/asl_alphabet_train/P/P900.jpg,P,test
data/raw/asl_alphabet_train/P/P2618.jpg,P,test
data/raw/asl_alphabet_train/P/P1227.jpg,P,test
data/raw/asl_alphabet_train/P/P1505.jpg,P,test
data/raw/asl_alphabet_train/P/P1963.jpg,P,test
data/raw/asl_alphabet_train/P/P1886.jpg,P,test
data/raw/asl_alphabet_train/P/P334.jpg,P,test
data/raw/asl_alphabet_train/P/P746.jpg,P,test
data/raw/asl_alphabet_train/P/P1899.jpg,P,test
data/raw/asl_alphabet_train/P/P1300.jpg,P,test
data/raw/asl_alphabet_train/P/P1244.jpg,P,test
data/raw/asl_alphabet_train/P/P1271.jpg,P,test
data/raw/asl_alphabet_train/P/P273.jpg,P,test
data/raw/asl_alphabet_train/P/P627.jpg,P,test
data/raw/asl_alphabet_train/P/P1748.jpg,P,test
data/raw/asl_alphabet_train/P/P387.jpg,P,test
data/raw/asl_alphabet_train/P/P461.jpg,P,test
data/raw/asl_alphabet_train/P/P1644.jpg,P,test
data/raw/asl_alphabet_train/P/P2382.jpg,P,test
data/raw/asl_alphabet_train/P/P1640.jpg,P,test
data/raw/asl_alphabet_train/P/P772.jpg,P,test
data/raw/asl_alphabet_train/P/P2883.jpg,P,test
data/raw/asl_alphabet_train/P/P2067.jpg,P,test
data/raw/asl_alphabet_train/P/P2890.jpg,P,test
data/raw/asl_alphabet_train/P/P1077.jpg,P,test
data/raw/asl_alphabet_train/P/P2048.jpg,P,test
data/raw/asl_alphabet_train/P/P1434.jpg,P,test
data/raw/asl_alphabet_train/P/P2439.jpg,P,test
data/raw/asl_alphabet_train/P/P1938.jpg,P,test
data/raw/asl_alphabet_train/P/P612.jpg,P,test
data/raw/asl_alphabet_train/P/P1604.jpg,P,test
data/raw/asl_alphabet_train/P/P2789.jpg,P,test
data/raw/asl_alphabet_train/P/P1992.jpg,P,test
data/raw/asl_alphabet_train/P/P2564.jpg,P,test
data/raw/asl_alphabet_train/P/P698.jpg,P,test
data/raw/asl_alphabet_train/P/P1241.jpg,P,test
data/raw/asl_alphabet_train/P/P708.jpg,P,test
data/raw/asl_alphabet_train/P/P1860.jpg,P,test
data/raw/asl_alphabet_train/P/P1517.jpg,P,test
data/raw/asl_alphabet_train/P/P1018.jpg,P,test
data/raw/asl_alphabet_train/P/P2273.jpg,P,test
data/raw/asl_alphabet_train/P/P2567.jpg,P,test
data/raw/asl_alphabet_train/P/P1414.jpg,P,test
data/raw/asl_alphabet_train/P/P2432.jpg,P,test
data/raw/asl_alphabet_train/P/P262.jpg,P,test
data/raw/asl_alphabet_train/P/P2771.jpg,P,test
data/raw/asl_alphabet_train/P/P232.jpg,P,test
data/raw/asl_alphabet_train/P/P1323.jpg,P,test
data/raw/asl_alphabet_train/P/P673.jpg,P,test
data/raw/asl_alphabet_train/P/P2371.jpg,P,test
data/raw/asl_alphabet_train/P/P599.jpg,P,test
data/raw/asl_alphabet_train/P/P23.jpg,P,test
data/raw/asl_alphabet_train/P/P525.jpg,P,test
data/raw/asl_alphabet_train/P/P2138.jpg,P,test
data/raw/asl_alphabet_train/P/P2970.jpg,P,test
data/raw/asl_alphabet_train/P/P2598.jpg,P,test
data/raw/asl_alphabet_train/P/P2585.jpg,P,test
data/raw/asl_alphabet_train/P/P1533.jpg,P,test
data/raw/asl_alphabet_train/P/P786.jpg,P,test
data/raw/asl_alphabet_train/P/P1580.jpg,P,test
data/raw/asl_alphabet_train/P/P2109.jpg,P,test
data/raw/asl_alphabet_train/P/P890.jpg,P,test
data/raw/asl_alphabet_train/P/P766.jpg,P,test
data/raw/asl_alphabet_train/P/P49.jpg,P,test
data/raw/asl_alphabet_train/P/P1686.jpg,P,test
data/raw/asl_alphabet_train/P/P161.jpg,P,test
data/raw/asl_alphabet_train/P/P2602.jpg,P,test
data/raw/asl_alphabet_train/P/P2997.jpg,P,test
data/raw/asl_alphabet_train/P/P2946.jpg,P,test
data/raw/asl_alphabet_train/P/P785.jpg,P,test
data/raw/asl_alphabet_train/P/P87.jpg,P,test
data/raw/asl_alphabet_train/P/P1934.jpg,P,test
data/raw/asl_alphabet_train/P/P2769.jpg,P,test
data/raw/asl_alphabet_train/P/P1881.jpg,P,test
data/raw/asl_alphabet_train/P/P2442.jpg,P,test
data/raw/asl_alphabet_train/P/P563.jpg,P,test
data/raw/asl_alphabet_train/P/P355.jpg,P,test
data/raw/asl_alphabet_train/P/P242.jpg,P,test
data/raw/asl_alphabet_train/P/P1325.jpg,P,test
data/raw/asl_alphabet_train/P/P965.jpg,P,test
data/raw/asl_alphabet_train/P/P2194.jpg,P,test
data/raw/asl_alphabet_train/P/P1277.jpg,P,test
data/raw/asl_alphabet_train/P/P1186.jpg,P,test
data/raw/asl_alphabet_train/P/P1260.jpg,P,test
data/raw/asl_alphabet_train/P/P1097.jpg,P,test
data/raw/asl_alphabet_train/P/P1964.jpg,P,test
data/raw/asl_alphabet_train/Q/Q2523.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2728.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1777.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q804.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q796.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1180.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2605.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q771.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q695.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q3000.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q656.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q345.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2634.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1033.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1085.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2460.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1698.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1754.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1757.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1394.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q761.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1240.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q250.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q588.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2174.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2168.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2698.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1623.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1711.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2390.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q546.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2237.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q596.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1227.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1122.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2612.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2823.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q664.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1714.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q390.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q675.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1115.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2341.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2297.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2528.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2486.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q581.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q356.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q952.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q781.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q837.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2997.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q725.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2603.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2647.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q823.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1850.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1562.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q209.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q783.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q617.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q405.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q201.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1048.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1412.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q937.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q765.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1881.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2898.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2525.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1454.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2727.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q635.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2887.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1655.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2057.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q667.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q113.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2175.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2874.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2764.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q956.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1635.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1505.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2389.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q700.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q526.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q204.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2212.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1433.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2144.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2592.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q616.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2992.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1496.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2383.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1844.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q244.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2703.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1399.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q454.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2147.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q997.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2709.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2786.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2267.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2045.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1332.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q789.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2939.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1299.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1468.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2689.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q605.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2474.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1462.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1805.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2993.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q926.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q316.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1361.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1267.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q65.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2930.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q468.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q639.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1851.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1020.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1257.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1591.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2536.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q174.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q499.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1898.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2287.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q256.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q706.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q293.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1725.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1430.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q486.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1367.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2031.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1480.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1082.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q26.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2821.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2259.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q819.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q993.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1990.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q4.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q215.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1069.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2805.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1863.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q493.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2508.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1508.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2560.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1657.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1913.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1316.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q196.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q216.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2885.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q998.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2687.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1427.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1371.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2153.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2833.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q885.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2925.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2940.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1262.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1944.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2396.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1872.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1490.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q896.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2441.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2425.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1417.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1815.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1346.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1137.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2695.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1953.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q438.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1064.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2948.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1515.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1887.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q359.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2760.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2256.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2222.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q686.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q378.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2303.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1861.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2654.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2598.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2370.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2076.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2945.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q91.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q769.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q371.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1664.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1199.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q402.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q165.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2969.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2542.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q990.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q311.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1269.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2714.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2079.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q893.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q2251.jpg,Q,train
data/raw/asl_alphabet_train/Q/Q1406.jpg,Q,train
